show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Platform
s2901,TV Show,The Marvelous Misadventures of Flapjack,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,United States,"February 1, 2015",2008,TV-Y7,3 Seasons,"Adventure, Cartoons, Kids","Oh buoy! Set a course for misadventure! Take a trip to the bizarre sea village of Stormalong Harbor with a kooky kid named Flapjack and his very best friends - a crusty old pirate called Captain K'nuckles, and a wise-talking whale, Bubbie, whose mouth they call home sweet home.",Hulu
s2902,TV Show,.hack//Roots,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Japan,"January 30, 2015",2006,TV-14,1 Season,"Action, Adventure, Anime","In the online RPG know as ""The World,"" Haseo and his guild mates are on the search for a legendary item. When a rival team challenges them, the conflict has deep repercussions both inside and outside the game, and threatens to change the players forever.",Hulu
s2906,TV Show,Cake Boss,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,United States,"January 1, 2015",2009,TV-PG,1 Season,"Cooking & Food, Family, Lifestyle & Culture","Master baker of Carlo's City Hall Bake Shop in Hoboken, New Jersey, Buddy is the CAKE BOSS. He supervises a team that includes his mother, four older sisters, and three brothers-in-law.",Hulu
s2910,TV Show,Stargate Atlantis,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,"Canada, United States","December 19, 2014",2004,TV-14,5 Seasons,"Action, Adventure, Family",A military unit uses an alien Stargate to travel to a far-off galaxy.,Hulu
s2911,TV Show,Stargate Universe,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,"Canada, United States","December 19, 2014",2009,TV-14,2 Seasons,"Action, Adventure, Family","A band of soldiers, scientists and civilians are forced through a stargate when their hidden base comes under attack. The desperate survivors emerge aboard an ancient ship, The Destiny, which is locked on an unknown course and unable to return to Earth. Faced with meeting the most basic needs of food, water and air, the group must unlock the secrets of the ship's stargate to survive. The danger, adventure and hope they find on board Destiny will reveal the heroes and villains among them.",Hulu
s2915,TV Show,Death Note,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Japan,"December 1, 2014",2006,TV-14,1 Season,"Anime, Crime, Drama","Light Yagami is an ace student with great prospects and he's bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. But when criminals begin dropping dead, the authorities send the legendary detective L to track down the killer. With L hot on his heels, will Light lose sight of his noble goal...or his life?",Hulu
s2916,TV Show,Inuyasha - The Final Act,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Japan,"November 17, 2014",2009,TV-14,1 Season,"Action, Adventure, Anime","Throughout their quest to restore the shattered Shikon Jewel, the half-demon Inuyasha and modern schoolgirl Kagome have never faced an enemy more deadly or more cunning than the demon mastermind Naraku. With the Shikon Jewel nearly whole, the race to collect the remaining shards intensifies and a battle of epic proportions is brewing on the horizon!",Hulu
s2917,TV Show,Naruto,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Japan,"November 1, 2014",2005,TV-PG,4 Seasons,"Adventure, Anime, International","The Village Hidden in the Leaves is home to the stealthiest ninja in the land. But twelve years earlier, a fearsome Nine-tailed Fox terrorized the village before it was subdued and its spirit sealed within the body of a baby boy – Naruto Uzumaki!",Hulu
s2921,TV Show,.hack//SIGN,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Japan,"September 5, 2014",2002,TV-Y7,1 Season,"Anime, Drama","Tsukasa wakes up inside The World, a massive online role-playing game full of magic and monsters, and finds himself unable to log out. How did he end up stuck in this digital realm, and what, exactly, is going on in the real world?",Hulu
s2924,TV Show,Offspring,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Australia,"August 22, 2014",2010,TV-MA,5 Seasons,"Comedy, Drama, International",The story of the impossible loves of 30-something obstetrician Nina Proudman and her fabulously messy family.,Hulu
s2926,TV Show,K-On!,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Japan,"July 18, 2014",2010,TV-14,2 Seasons,"Anime, Comedy, International","For two full years, Yui, Mio, Ritsu and Tsumugi have worked together to keep Sakuragaoka Girl's High School's struggling Light Music Club alive. Along the way they’ve begun to build a reputation as real rock musicians. However, with a new school year, there are new and scary challenges ahead! There are college exams to prepare for, replacement members have to be recruited and friends to say goodbye to. But no matter what happens, they’ll always have each other and their music.",Hulu
s2930,TV Show,Flashpoint,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Canada,"May 30, 2014",2009,TV-14,5 Seasons,"Action, Crime, Drama","The Strategic Response Unit is a team of cops like no other – they’re the elite, the blueblood of the force. High risk is their business and life-and-death stakes are their world. The SRU team is also unique; they rescue hostages, bust gangs, defuse bombs, climb buildings, see through walls and talk down suicidal teens. It takes years on the street, intense physical conditioning and elite marksmanship to qualify for the SRU. They have to prove that they’re at the top of their game on a daily basis because if they’re not, there are hundreds of others willing to step in and take their place. The team uses state-of-the-art equipment – sniper rifles, snake-cameras, robots, flash-bangs, night-vision and tasers. But beyond all of the cool gadgetry, the most important weapons in their arsenal are human intuition, a gift for words and their ability to read emotion. Each team member is uniquely trained in negotiating, profiling and getting inside a subject’s head. They stand out because of the rare balance between lethal hardware and people skills: pure muscle and pure intuition. They’re the envy of law enforcement everywhere. The stakes are always high in Flashpoint – only here, the lives of the men and women on the team are also always on the line. That’s the nature of the job. The SRU may be heroes, but they are also human. At the end of the day, they each go home haunted by what they’ve seen, by what they’ve had to do – pursued by new demons which they cram into already bulging closets. They lock down emotion and they second-guess decisions made in the heat of the moment. These individuals are constant witnesses to the extremes of human distress. Not everyone is cut out for this. If you’re a cop, you’re three times more likely to kill yourself than to be killed by a bad guy.",Hulu
s2936,TV Show,Australia's Next Top Model,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,Australia,"May 2, 2014",2005,TV-14,7 Seasons,"Lifestyle & Culture, Reality","Created by world-renowned super-model Tyra Banks, AUSTRALIA'S NEXT TOP MODEL chronicles the transformation of everyday young women into potentially fierce supermodels. The participants live together and compete for a multi-faceted Grand Prize package. Cameras catch each moment as the participants face weekly tests that determine who makes the cut. Who will be the next beauty to grace the covers of the world's leading fashion magazines or sashay down the runways of Paris or Milan?",Hulu
